Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1001,119610,KR7119610004,인터로조,KOSDAQ,우량기업부,20600,2,-500,-2.37,21050,21100,19950,159728,3252865335,235123188200,11413747,KSQ
1002,008490,KR7008490005,서흥,KOSPI,,20300,1,1060,5.51,19490,21600,19370,135018,2782082505,234852993900,11569113,STK
1003,117580,KR7117580001,대성에너지,KOSPI,,8530,1,30,0.35,8500,8580,8400,130153,1105086715,234575000000,27500000,STK
1004,058820,KR7058820002,CMG제약,KOSDAQ,중견기업부,1586,2,-47,-2.88,1640,1640,1549,1740347,2743164993,234477702238,147842183,KSQ
1005,025000,KR7025000001,KPX케미칼,KOSPI,,53500,2,-900,-1.65,54400,54700,53200,2836,152110200,234260931500,4378709,STK
1006,264450,KR7264450008,유비쿼스,KOSDAQ,우량기업부,15970,2,-380,-2.32,16290,17000,15720,225986,3660548635,234207923210,14665493,KSQ
1007,036190,KR7036190007,금화피에스시,KOSDAQ,우량기업부,39000,2,-250,-0.64,39250,39500,38400,14926,578452625,234000000000,6000000,KSQ
1008,065710,KR7065710006,서호전기,KOSDAQ,우량기업부,45400,2,-100,-0.22,45500,45750,45000,25935,1175761700,233810000000,5150000,KSQ
1009,000480,KR7000480004,CR홀딩스,KOSPI,,4985,1,15,0.3,4970,5030,4940,40069,198998920,233749092650,46890490,STK
1010,0004V0,KR70004V0003,엔비알모션,KOSDAQ,기술성장기업부,22450,1,700,3.22,22450,23000,21100,1498541,33243519200,233580306600,10404468,KSQ
1011,068930,KR7068930007,디지털대성,KOSDAQ,우량기업부,8440,2,-40,-0.47,8480,8700,8310,44249,377851160,233579886480,27675342,KSQ
1012,348950,KR7348950007,제이알글로벌리츠,KOSPI,,1182,0,0,0.0,0,0,0,0,0,233298432000,197376000,STK
1013,461300,KR7461300006,아이스크림미디어,KOSDAQ,벤처기업부,17530,1,70,0.4,17820,17820,17300,34893,610046725,233191650490,13302433,KSQ
1014,073010,KR7073010001,케이에스피,KOSDAQ,우량기업부,5790,2,-320,-5.24,6020,6140,5680,984567,5758369600,232707337500,40191250,KSQ
1015,232680,KR7232680009,라온로보틱스,KOSDAQ,기술성장기업부,17700,1,700,4.12,17140,18750,17000,1490063,26739382105,232152297300,13115949,KSQ
1016,403850,KR7403850001,더핑크퐁컴퍼니,KOSDAQ,중견기업부,16160,1,160,1.0,16300,17490,16160,109101,1834987010,231912321600,14351010,KSQ
1017,380550,KR7380550004,뉴로핏,KOSDAQ,기술성장기업부,19150,1,150,0.79,19010,19460,18840,121217,2316377815,231558640250,12091835,KSQ
1018,000390,KR7000390005,SP삼화,KOSPI,,8510,2,-160,-1.85,8670,8730,8450,284504,2428606690,231501521190,27203469,STK
1019,418420,KR7418420006,라온텍,KOSDAQ,기술성장기업부,7540,1,340,4.72,7200,7890,6620,810272,6095956850,231485034820,30700933,KSQ
1020,417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,11470,1,140,1.24,11350,11600,10710,341414,3800783695,231381190160,20172728,KSQ
1021,012200,KR7012200002,계양전기,KOSPI,,8480,4,1950,29.86,6540,8480,6540,6479291,52380544440,230849589920,27222829,STK
1022,146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,17940,2,-210,-1.16,18140,18520,17400,145316,2595851610,229594738620,12797923,KSQ
1023,011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,22100,2,-150,-0.67,22050,22100,21400,29593,643787750,228735000000,10350000,KSQ
1024,357580,KR7357580000,아모센스,KOSDAQ,기술성장기업부,19520,2,-140,-0.71,19470,20700,19000,263728,5265486950,228726907840,11717567,KSQ
1025,003220,KR7003220001,대원제약,KOSPI,,10180,2,-20,-0.2,10170,10290,10140,20466,208329845,228312794940,22427583,STK
1026,024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,15220,2,-170,-1.1,15600,15640,15070,695178,10626425185,228300000000,15000000,KSQ
1027,016880,KR7016880007,웅진,KOSPI,,2855,1,35,1.24,2815,2920,2780,319911,913839165,228191813400,79927080,STK
1028,053210,KR7053210001,스카이라이프,KOSPI,,4785,3,0,0.0,4820,4820,4700,45451,215963785,227397339675,47522955,STK
1029,041020,KR7041020009,폴라리스오피스,KOSDAQ,벤처기업부,4575,2,-65,-1.4,4645,4865,4565,1793529,8379057070,227303352975,49683793,KSQ
1030,118990,KR7118990001,모트렉스,KOSDAQ,우량기업부,9250,1,210,2.32,9070,9470,8960,463507,4290450675,226970681750,24537371,KSQ
1031,308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,11070,1,550,5.23,10590,11300,10390,1060305,11457851025,226926808200,20499260,KSQ
1032,039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,5930,2,-340,-5.42,6270,6280,5890,774691,4676605760,225891804290,38093053,KSQ
1033,293780,KR7293780003,압타바이오,KOSDAQ,기술성장기업부,8000,3,0,0.0,8000,8220,7890,134145,1070653685,224747240000,28093405,KSQ
1034,017550,KR7017550005,수산세보틱스,KOSPI,,3600,2,-260,-6.74,3605,3665,3410,9531198,33529197457,224636868000,62399130,STK
1035,095570,KR7095570008,AJ네트웍스,KOSPI,,4950,1,55,1.12,4895,4970,4845,180701,890305982,224001157050,45252759,STK
1036,039840,KR7039840004,디오,KOSDAQ,중견기업부,16680,1,300,1.83,16400,16740,16100,31013,509173645,223776011040,13415828,KSQ
1037,299030,KR7299030007,하나기술,KOSDAQ,벤처기업부,27850,2,-950,-3.3,29000,29000,27600,60405,1695513050,222658243500,7994910,KSQ
1038,036560,KR7036560001,KZ정밀,KOSDAQ,우량기업부,14110,2,-50,-0.35,14200,14300,13920,9245,130326405,222232500000,15750000,KSQ
1039,010955,KR7010951002,S-Oil우,KOSPI,,55200,2,-800,-1.43,56000,56900,55000,15082,836492200,222010370400,4021927,STK
1040,104480,KR7104480009,티케이케미칼,KOSDAQ,중견기업부,2440,2,-60,-2.4,2480,2620,2435,1097186,2745776727,221784858960,90895434,KSQ
1041,264660,KR7264660002,씨앤지하이테크,KOSDAQ,우량기업부,22800,2,-600,-2.56,22750,23900,22150,175169,3992541150,221642721600,9721172,KSQ
1042,003547,KR7003542008,대신증권2우B,KOSPI,,22500,2,-200,-0.88,22650,22650,22250,23794,532555200,220574992500,9803333,STK
1043,140670,KR7140670001,알에스오토메이션,KOSDAQ,중견기업부,17140,1,620,3.75,16800,17660,16800,684759,11828040145,220074857600,12839840,KSQ
1044,371950,KR7371950007,풍원정밀,KOSDAQ,기술성장기업부,9710,1,10,0.1,9800,10100,9670,74046,726487590,220053341080,22662548,KSQ
1045,083930,KR7083930008,아바코,KOSDAQ,우량기업부,14990,2,-620,-3.97,15600,15600,14960,225024,3412297690,220011962510,14677249,KSQ
1046,003555,KR7003551009,LG우,KOSPI,,73000,1,400,0.55,72900,73200,69900,21693,1565507950,219817527000,3011199,STK
1047,039560,KR7039560008,다산네트웍스,KOSDAQ,중견기업부,5160,2,-50,-0.96,5210,5330,4960,835093,4246957779,219737397720,42584767,KSQ
1048,007860,KR7007860000,서연,KOSPI,,9350,1,30,0.32,9330,9540,9240,258659,2430270795,219536541400,23479844,STK
1049,003350,KR7003350006,한국화장품제조,KOSPI,,9660,1,30,0.31,9640,9910,9580,142773,1390956905,218895600000,22660000,STK
1050,040160,KR7040160004,누리플렉스,KOSDAQ,중견기업부,18140,1,590,3.36,18000,18190,17300,53667,956448145,218687404900,12055535,KSQ
1051,950250,KR8826050005,테라뷰,KOSDAQ,기술성장기업부,6150,1,110,1.82,6000,6930,5880,2803085,18128753035,218434045650,35517731,KSQ
1052,031440,KR7031440001,신세계푸드,KOSPI,,56400,1,3600,6.82,52800,58800,52800,34747,1977508900,218407872000,3872480,STK
1053,452190,KR7452190002,한빛레이저,KOSDAQ,벤처기업부,9130,2,-120,-1.3,8800,9600,8420,2422750,22185290315,218394685410,23920557,KSQ
1054,051980,KR7051980001,중앙첨단소재,KOSDAQ,중견기업부,1965,1,119,6.45,1846,2150,1833,7210243,14383418739,218295208185,111091709,KSQ
1055,260870,KR7260870001,SK시그넷,KONEX,일반기업부,10050,2,-80,-0.79,10200,10390,9840,6055,60766350,217831207350,21674747,KNX
1056,289080,KR7289080004,SV인베스트먼트,KOSDAQ,중견기업부,4010,2,-10,-0.25,4010,4095,3930,715567,2852926059,217808451220,54316322,KSQ
1057,044820,KR7044820009,코스맥스비티아이,KOSPI,,22650,1,4400,24.11,21200,23700,19970,1018027,23402021720,217528810650,9603921,STK
1058,101970,KR7101970002,우양에이치씨,KOSDAQ,중견기업부,14700,1,370,2.58,14440,14850,13850,35690,516573430,217413132300,14790009,KSQ
1059,339770,KR7339770000,교촌에프앤비,KOSPI,,4345,1,5,0.12,4395,4395,4270,90473,389560269,217098272600,49965080,STK
1060,123860,KR7123860009,아나패스,KOSDAQ,우량기업부,17870,1,470,2.7,17400,17990,17300,48973,868263930,216645426050,12123415,KSQ
1061,101170,KR7101170009,우림피티에스,KOSDAQ,벤처기업부,16040,1,1450,9.94,15140,17650,14950,7253550,120911640205,216540000000,13500000,KSQ
1062,102260,KR7102260007,동성케미컬,KOSPI,,4270,2,-15,-0.35,4285,4300,4195,169729,719537900,216359153570,50669591,STK
1063,054920,KR7054920004,한컴위드,KOSDAQ,중견기업부,7660,2,-510,-6.24,7850,8060,7500,1897527,14711926110,216142840460,28217081,KSQ
1064,012610,KR7012610002,경인양행,KOSPI,,5150,1,100,1.98,5050,5250,5050,785578,4041642540,214324279750,41616365,STK
1065,03473K,KR703473K016,SK우,KOSPI,,375000,1,2000,0.54,370000,379500,354000,4810,1768188000,212300625000,566135,STK
1066,001080,KR7001080001,만호제강,KOSPI,,5100,1,50,0.99,5190,5300,5000,55439,287249700,211650000000,41500000,STK
1067,203400,KR7203400007,에이비온,KOSDAQ,기술성장기업부,2345,2,-55,-2.29,2470,2470,2300,537328,1264082966,211287557880,90101304,KSQ
1068,039570,KR7039570007,HDC랩스,KOSPI,,8130,2,-50,-0.61,8180,8280,8050,42312,343430680,211035296130,25957601,STK
1069,080160,KR7080160005,모두투어,KOSDAQ,우량기업부,11160,2,-40,-0.36,11200,11350,11110,88132,986733350,210924000000,18900000,KSQ
1070,000140,KR7000140004,하이트진로홀딩스,KOSPI,,9050,1,10,0.11,9290,9290,8920,12281,110575690,210021223250,23206765,STK
1071,121440,KR7121440002,골프존홀딩스,KOSDAQ,우량기업부,4900,2,-50,-1.01,4950,4960,4835,145340,709975117,209900408200,42836818,KSQ
1072,016580,KR7016580003,환인제약,KOSPI,,11280,2,-200,-1.74,11360,11600,11250,68068,772015850,209808789600,18600070,STK
1073,003650,KR7003650009,미창석유,KOSPI,,120600,1,100,0.08,121000,122800,120000,3050,368991000,209804443200,1739672,STK
1074,005960,KR7005960000,동부건설,KOSPI,,9120,2,-270,-2.88,9350,9360,8590,142469,1294632350,209273566560,22946663,STK
1075,179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,6460,3,0,0.0,6460,6520,6410,48904,315521360,209082279880,32365678,KSQ
1076,053080,KR7053080008,케이엔솔,KOSDAQ,중견기업부,16080,2,-420,-2.55,16490,16650,15480,369278,5896934370,209036896560,12999807,KSQ
1077,001045,KR7001041003,CJ우,KOSPI,,92000,1,2500,2.79,89500,92400,89100,14122,1280726650,207940516000,2260223,STK
1078,297090,KR7297090003,씨에스베어링,KOSDAQ,투자주의환기종목(소속부없음),7620,2,-150,-1.93,7800,7890,7530,185123,1411756930,207797400000,27270000,KSQ
1079,115310,KR7115310005,인포바인,KOSDAQ,벤처기업부,13010,1,360,2.85,12660,13040,11880,14721,187663275,207697039150,15964415,KSQ
1080,259630,KR7259630002,엠플러스,KOSDAQ,우량기업부,17150,2,-90,-0.52,17240,17600,16850,202073,3450495540,207682795600,12109784,KSQ
1081,102460,KR7102460003,이연제약,KOSPI,,11170,2,-70,-0.62,11240,11640,11130,152010,1716274885,207614678870,18586811,STK
1082,003460,KR7003460003,유화증권,KOSPI,,3660,1,40,1.1,3570,3660,3540,188255,680700939,207530838900,56702415,STK
1083,047770,KR7047770003,코데즈컴바인,KOSDAQ,중견기업부,5470,1,90,1.67,5320,5530,5250,1400272,7549397575,206999032940,37842602,KSQ
1084,458650,KR7458650009,성우,KOSDAQ,벤처기업부,13740,2,-120,-0.87,13850,14090,13600,77571,1067155200,206727505800,15045670,KSQ
1085,380540,KR7380540005,옵티코어,KOSDAQ,관리종목(소속부없음),4225,0,0,0.0,0,0,0,0,0,206658130575,48913167,KSQ
1086,322180,KR7322180001,LS티라유텍,KOSDAQ,벤처기업부,9870,1,320,3.35,9450,11210,9410,1253830,12900450190,206499982080,20921984,KSQ
1087,163730,KR7163730005,핑거,KOSDAQ,벤처기업부,21950,1,1200,5.78,20600,22300,20150,264767,5682762950,206474167600,9406568,KSQ
1088,005430,KR7005430004,한국공항,KOSPI,,65200,1,1300,2.03,63900,65600,62500,13046,833584300,206446346000,3166355,STK
1089,037030,KR7037030004,파워넷,KOSDAQ,우량기업부,8090,2,-120,-1.46,8090,8390,7530,4404850,35402821095,206400105280,25512992,KSQ
1090,377450,KR7377450002,리파인,KOSDAQ,우량기업부,11900,2,-50,-0.42,11950,12200,11730,10322,122651030,206227000000,17330000,KSQ
1091,469610,KR7469610000,이노테크,KOSDAQ,중견기업부,23050,3,0,0.0,23500,24300,22700,189317,4423789825,205949445000,8934900,KSQ
1092,060150,KR7060150000,인선이엔티,KOSDAQ,중견기업부,4400,1,10,0.23,4450,4455,4330,104942,457549944,204879892800,46563612,KSQ
1093,032620,KR7032620007,GC메디아이,KOSDAQ,우량기업부,3925,1,5,0.13,3935,3940,3885,90087,352272423,204873770575,52197139,KSQ
1094,234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,11400,2,-880,-7.17,12280,12470,11330,273656,3214921255,204781506000,17963290,KSQ
1095,234080,KR7234080000,JW생명과학,KOSPI,,12880,1,250,1.98,12650,12880,12640,38638,493939690,203949055520,15834554,STK
1096,002100,KR7002100006,경농,KOSPI,,10430,1,320,3.17,10130,10480,10050,191420,1978068755,203620457250,19522575,STK
1097,002780,KR7002780005,진흥기업,KOSPI,,1396,2,-53,-3.66,1430,1430,1373,3284722,4569219900,203078556020,145471745,STK
1098,307750,KR7307750000,국전,KOSDAQ,중견기업부,3740,2,-10,-0.27,3750,3820,3700,262190,978789777,201908717120,53986288,KSQ
1099,018470,KR7018470005,조일알미늄,KOSPI,,1594,2,-46,-2.8,1641,1660,1566,2587792,4113706917,201850963274,126631721,STK
1100,489500,KR7489500009,엘케이켐,KOSDAQ,벤처기업부,32150,2,-1300,-3.89,33450,33950,31750,87695,2837147675,201839500400,6278056,KSQ
1101,271980,KR7271980005,제일약품,KOSPI,,13720,1,120,0.88,13710,13990,13370,34321,464483555,201750843840,14704872,STK
1102,025820,KR7025820002,이구산업,KOSPI,,6010,2,-10,-0.17,5930,6290,5790,950034,5715152060,200986420000,33442000,STK
1103,115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,16700,2,-500,-2.91,17000,17470,16100,461875,7671834995,200400000000,12000000,KSQ
1104,122990,KR7122990005,와이솔,KOSDAQ,중견기업부,7510,1,50,0.67,7460,7580,7380,103941,776480310,200059498310,26639081,KSQ
1105,267320,KR7267320000,나인테크,KOSDAQ,벤처기업부,3480,2,-185,-5.05,3650,3655,3460,2413305,8511889309,199805226600,57415295,KSQ
1106,003610,KR7003610003,방림,KOSPI,,5500,2,-190,-3.34,5690,5740,5450,127763,702350930,199111869000,36202158,STK
1107,475230,KR7475230009,엔알비,KOSDAQ,벤처기업부,18260,1,80,0.44,18140,18400,17520,134328,2400388355,199009951580,10898683,KSQ
1108,445180,KR7445180003,퓨릿,KOSDAQ,우량기업부,11550,2,-630,-5.17,12180,12410,11420,134113,1568413215,198535121400,17189188,KSQ
1109,081000,KR7081000002,일진다이아,KOSPI,,13960,2,-110,-0.78,14050,14050,13690,37619,520355990,198273531000,14202975,STK
1110,007570,KR7007570005,일양약품,KOSPI,,10340,2,-20,-0.19,10360,10600,10280,60243,623778715,197345765760,19085664,STK
1111,000860,KR7000860007,강남제비스코,KOSPI,,15150,2,-110,-0.72,15570,15570,15000,11342,171324070,196950000000,13000000,STK
1112,100250,KR7100250000,진양홀딩스,KOSPI,,3080,1,15,0.49,3065,3130,3050,24016,73560940,196812000000,63900000,STK
1113,032940,KR7032940009,원익,KOSDAQ,우량기업부,10790,2,-330,-2.97,11120,11500,10760,121937,1334578230,196304951700,18193230,KSQ
1114,473980,KR7473980001,노머스,KOSDAQ,기술성장기업부,17700,1,760,4.49,16940,17700,16590,57941,998423165,195714599400,11057322,KSQ
1115,396270,KR7396270001,넥스트칩,KOSDAQ,벤처기업부,5950,1,840,16.44,5180,6000,5120,2593095,14751375265,195680214450,32887431,KSQ
1116,123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,7020,1,100,1.45,6920,7180,6850,241167,1696144060,195444269280,27841064,KSQ
1117,015230,KR7015230006,대창단조,KOSPI,,7190,2,-130,-1.78,7320,7330,7130,106599,768200090,195162627800,27143620,STK
1118,119830,KR7119830008,아이텍,KOSDAQ,중견기업부,7400,2,-150,-1.99,7500,7540,7170,227532,1671928875,194982770200,26349023,KSQ
1119,158430,KR7158430009,아톤,KOSDAQ,벤처기업부,7960,2,-400,-4.78,8330,8330,7840,1042367,8360294735,194877452320,24482092,KSQ
1120,000520,KR7000520007,삼일제약,KOSPI,,8920,2,-190,-2.09,9130,9200,8900,181578,1631849165,193490954120,21691811,STK
1121,159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,14500,1,700,5.07,13650,14980,13300,477073,6813736175,193353715500,13334739,KSQ
1122,453450,KR7453450009,그리드위즈,KOSDAQ,중견기업부,24300,2,-450,-1.82,24450,25750,24250,290266,7234341275,193008825000,7942750,KSQ
1123,005160,KR7005160007,동국산업,KOSDAQ,중견기업부,3550,2,-110,-3.01,3660,3725,3550,249455,900705899,192567911100,54244482,KSQ
1124,123330,KR7123330003,제닉,KOSDAQ,우량기업부,24150,2,-150,-0.62,24500,24750,22850,354302,8443262125,192443622000,7968680,KSQ
1125,282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,16440,2,-240,-1.44,16680,17100,16420,90769,1507277165,192250708080,11694082,KSQ
1126,002230,KR7002230001,피에스텍,KOSDAQ,우량기업부,10270,1,190,1.88,10090,10410,9930,221372,2247221410,192103636400,18705320,KSQ
1127,115440,KR7115440000,우리넷,KOSDAQ,우량기업부,17780,1,1120,6.72,16700,19690,15610,8342196,152297166375,191922511760,10794292,KSQ
1128,101530,KR7101530004,해태제과식품,KOSPI,,6590,1,230,3.62,6360,6650,6350,134755,883010140,191879856980,29116822,STK
1129,047310,KR7047310008,파워로직스,KOSDAQ,우량기업부,5240,1,190,3.76,5000,5370,5000,402640,2099514695,191840356200,36610755,KSQ
1130,297890,KR7297890006,HB솔루션,KOSDAQ,우량기업부,2615,1,30,1.16,2535,2670,2480,1213262,3138807074,191263490110,73140914,KSQ
1131,460850,KR7460850001,동국씨엠,KOSPI,,6390,2,-20,-0.31,6460,6460,6300,162089,1029691025,191052411840,29898656,STK
1132,290740,KR7290740000,액트로,KOSDAQ,벤처기업부,18910,1,860,4.76,18060,19990,18060,462146,8869379795,190329358010,10065011,KSQ
1133,300080,KR7300080009,플리토,KOSDAQ,기술성장기업부,11500,1,110,0.97,11260,11580,11140,62971,719894610,189812686500,16505451,KSQ
1134,006060,KR7006060008,화승인더,KOSPI,,3430,1,40,1.18,3390,3475,3355,148875,511102476,189747600000,55320000,STK
1135,004090,KR7004090007,한국석유,KOSPI,,14930,1,140,0.95,14940,15220,14600,208094,3082634360,189523211600,12694120,STK
1136,046440,KR7046440004,KG파이낸셜,KOSDAQ,우량기업부,4975,2,-35,-0.7,5010,5020,4910,88175,436480624,189103739950,38010802,KSQ
1137,011785,KR7011781002,금호석유화학우,KOSPI,,62500,1,4400,7.57,59500,63300,58600,38772,2401462200,188967875000,3023486,STK
1138,003480,KR7003480001,한진중공업홀딩스,KOSPI,,6380,2,-160,-2.45,6540,6580,6290,149799,960373780,188400200560,29529812,STK
1139,220260,KR7220260004,켐트로스,KOSDAQ,벤처기업부,5870,2,-130,-2.17,6010,6010,5700,287053,1674867195,188262962850,32072055,KSQ
1140,003100,KR7003100005,선광,KOSDAQ,우량기업부,28500,1,600,2.15,27150,28850,26800,69725,1924027700,188100000000,6600000,KSQ
1141,213500,KR7213500002,한솔제지,KOSPI,,7900,2,-120,-1.5,8020,8050,7850,197811,1566719210,188024550400,23800576,STK
1142,016790,KR7016790008,현대사료,KOSDAQ,관리종목(소속부없음),994,0,0,0.0,0,0,0,0,0,187340898626,188471729,KSQ
1143,187790,KR7187790001,나노,KOSDAQ,벤처기업부,6070,2,-750,-11.0,6660,6800,5760,1440135,8888001380,187203838100,30840830,KSQ
1144,039830,KR7039830005,오로라,KOSDAQ,우량기업부,17390,2,-60,-0.34,17430,17430,16330,104200,1756254875,187166657100,10762890,KSQ
1145,004960,KR7004960001,한신공영,KOSPI,,16170,2,-20,-0.12,15900,16290,15360,110460,1772649280,187098251340,11570702,STK
1146,365330,KR7365330000,에스와이스틸텍,KOSDAQ,우량기업부,3725,2,-170,-4.36,3770,3775,3665,840410,3118613643,186886975000,50171000,KSQ
